profile,type,state,time,price,source
baseload,black,QLD,1/12/2028,80.5,forecast
solar,black,QLD,1/12/2028,40.9,forecast
wind,black,QLD,1/12/2028,80.6,forecast
solar,green,QLD,1/12/2028,10,forecast
wind,green,QLD,1/12/2028,10,forecast
baseload,black,SA,1/12/2028,92.9,forecast
solar,black,SA,1/12/2028,64.6,forecast
wind,black,SA,1/12/2028,80.1,forecast
solar,green,SA,1/12/2028,10,forecast
wind,green,SA,1/12/2028,10,forecast
baseload,black,NSW,1/11/2028,71.4,forecast
solar,black,NSW,1/11/2028,35.5,forecast
wind,black,NSW,1/11/2028,69.7,forecast
solar,green,NSW,1/11/2028,10,forecast
wind,green,NSW,1/11/2028,10,forecast
baseload,black,QLD,1/11/2028,72.8,forecast
solar,black,QLD,1/11/2028,36.8,forecast
wind,black,QLD,1/11/2028,80.5,forecast
solar,green,QLD,1/11/2028,10,forecast
wind,green,QLD,1/11/2028,10,forecast
baseload,black,SA,1/11/2028,78.9,forecast
solar,black,SA,1/11/2028,36.7,forecast
wind,black,SA,1/11/2028,63.6,forecast
solar,green,SA,1/11/2028,10,forecast
wind,green,SA,1/11/2028,10,forecast
baseload,black,NSW,1/10/2028,81.9,forecast
solar,black,NSW,1/10/2028,43.6,forecast
wind,black,NSW,1/10/2028,81.2,forecast
solar,green,NSW,1/10/2028,10,forecast
wind,green,NSW,1/10/2028,10,forecast
baseload,black,QLD,1/10/2028,59.2,forecast
solar,black,QLD,1/10/2028,11.2,forecast
wind,black,QLD,1/10/2028,63.2,forecast
solar,green,QLD,1/10/2028,10,forecast
wind,green,QLD,1/10/2028,10,forecast
baseload,black,SA,1/10/2028,60.4,forecast
solar,black,SA,1/10/2028,23.6,forecast
wind,black,SA,1/10/2028,47.9,forecast
solar,green,SA,1/10/2028,10,forecast
wind,green,SA,1/10/2028,10,forecast
baseload,black,NSW,1/09/2028,91.4,forecast
solar,black,NSW,1/09/2028,36.8,forecast
wind,black,NSW,1/09/2028,90.1,forecast
solar,green,NSW,1/09/2028,10,forecast
wind,green,NSW,1/09/2028,10,forecast
baseload,black,QLD,1/09/2028,57.1,forecast
solar,black,QLD,1/09/2028,1.1,forecast
wind,black,QLD,1/09/2028,63.4,forecast
solar,green,QLD,1/09/2028,10,forecast
wind,green,QLD,1/09/2028,10,forecast
baseload,black,SA,1/09/2028,75.5,forecast
solar,black,SA,1/09/2028,25.4,forecast
wind,black,SA,1/09/2028,66.3,forecast
solar,green,SA,1/09/2028,10,forecast
wind,green,SA,1/09/2028,10,forecast
baseload,black,NSW,1/08/2028,140,forecast
solar,black,NSW,1/08/2028,67.9,forecast
wind,black,NSW,1/08/2028,119.3,forecast
solar,green,NSW,1/08/2028,10,forecast
wind,green,NSW,1/08/2028,10,forecast
baseload,black,QLD,1/08/2028,65.9,forecast
solar,black,QLD,1/08/2028,9.7,forecast
wind,black,QLD,1/08/2028,68.4,forecast
solar,green,QLD,1/08/2028,10,forecast
wind,green,QLD,1/08/2028,10,forecast
baseload,black,SA,1/08/2028,129.8,forecast
solar,black,SA,1/08/2028,82.2,forecast
wind,black,SA,1/08/2028,88.7,forecast
solar,green,SA,1/08/2028,10,forecast
wind,green,SA,1/08/2028,10,forecast
baseload,black,NSW,1/07/2028,134,forecast
solar,black,NSW,1/07/2028,70.6,forecast
wind,black,NSW,1/07/2028,117.2,forecast
solar,green,NSW,1/07/2028,10,forecast
wind,green,NSW,1/07/2028,10,forecast
baseload,black,QLD,1/07/2028,88.8,forecast
solar,black,QLD,1/07/2028,11.7,forecast
wind,black,QLD,1/07/2028,80.9,forecast
solar,green,QLD,1/07/2028,10,forecast
wind,green,QLD,1/07/2028,10,forecast
baseload,black,SA,1/07/2028,147.5,forecast
solar,black,SA,1/07/2028,111.6,forecast
wind,black,SA,1/07/2028,107,forecast
solar,green,SA,1/07/2028,10,forecast
wind,green,SA,1/07/2028,10,forecast
baseload,black,NSW,1/06/2028,142.4,forecast
solar,black,NSW,1/06/2028,98.3,forecast
wind,black,NSW,1/06/2028,128.1,forecast
solar,green,NSW,1/06/2028,10,forecast
wind,green,NSW,1/06/2028,10,forecast
baseload,black,QLD,1/06/2028,130.9,forecast
solar,black,QLD,1/06/2028,82.2,forecast
wind,black,QLD,1/06/2028,116.5,forecast
solar,green,QLD,1/06/2028,10,forecast
wind,green,QLD,1/06/2028,10,forecast
baseload,black,SA,1/06/2028,108.4,forecast
solar,black,SA,1/06/2028,81.8,forecast
wind,black,SA,1/06/2028,82.6,forecast
solar,green,SA,1/06/2028,10,forecast
wind,green,SA,1/06/2028,10,forecast
baseload,black,NSW,1/05/2028,95,forecast
solar,black,NSW,1/05/2028,39.3,forecast
wind,black,NSW,1/05/2028,90.5,forecast
solar,green,NSW,1/05/2028,10,forecast
wind,green,NSW,1/05/2028,10,forecast
baseload,black,QLD,1/05/2028,81.2,forecast
solar,black,QLD,1/05/2028,29.9,forecast
wind,black,QLD,1/05/2028,80.7,forecast
solar,green,QLD,1/05/2028,10,forecast
wind,green,QLD,1/05/2028,10,forecast
baseload,black,SA,1/05/2028,62.5,forecast
solar,black,SA,1/05/2028,27.6,forecast
wind,black,SA,1/05/2028,49.1,forecast
solar,green,SA,1/05/2028,10,forecast
wind,green,SA,1/05/2028,10,forecast
baseload,black,NSW,1/04/2028,86.1,forecast
solar,black,NSW,1/04/2028,43.8,forecast
wind,black,NSW,1/04/2028,87.6,forecast
solar,green,NSW,1/04/2028,10,forecast
wind,green,NSW,1/04/2028,10,forecast
baseload,black,QLD,1/04/2028,76.5,forecast
solar,black,QLD,1/04/2028,21.8,forecast
wind,black,QLD,1/04/2028,73.2,forecast
solar,green,QLD,1/04/2028,10,forecast
wind,green,QLD,1/04/2028,10,forecast
baseload,black,SA,1/04/2028,74.4,forecast
solar,black,SA,1/04/2028,39.4,forecast
wind,black,SA,1/04/2028,63.7,forecast
solar,green,SA,1/04/2028,10,forecast
wind,green,SA,1/04/2028,10,forecast
baseload,black,NSW,1/03/2028,101.8,forecast
solar,black,NSW,1/03/2028,75.4,forecast
wind,black,NSW,1/03/2028,103,forecast
solar,green,NSW,1/03/2028,10,forecast
wind,green,NSW,1/03/2028,10,forecast
baseload,black,QLD,1/03/2028,84.7,forecast
solar,black,QLD,1/03/2028,49.8,forecast
wind,black,QLD,1/03/2028,89.5,forecast
solar,green,QLD,1/03/2028,10,forecast
wind,green,QLD,1/03/2028,10,forecast
baseload,black,SA,1/03/2028,107.9,forecast
solar,black,SA,1/03/2028,62.3,forecast
wind,black,SA,1/03/2028,94.1,forecast
solar,green,SA,1/03/2028,10,forecast
wind,green,SA,1/03/2028,10,forecast
baseload,black,NSW,1/02/2028,76.7,forecast
solar,black,NSW,1/02/2028,50.2,forecast
wind,black,NSW,1/02/2028,76.4,forecast
solar,green,NSW,1/02/2028,10,forecast
wind,green,NSW,1/02/2028,10,forecast
baseload,black,QLD,1/02/2028,83.2,forecast
solar,black,QLD,1/02/2028,33.4,forecast
wind,black,QLD,1/02/2028,83.7,forecast
solar,green,QLD,1/02/2028,10,forecast
wind,green,QLD,1/02/2028,10,forecast
baseload,black,SA,1/02/2028,61.9,forecast
solar,black,SA,1/02/2028,39.3,forecast
wind,black,SA,1/02/2028,55.7,forecast
solar,green,SA,1/02/2028,10,forecast
wind,green,SA,1/02/2028,10,forecast
baseload,black,NSW,1/01/2028,73.6,forecast
solar,black,NSW,1/01/2028,50.9,forecast
wind,black,NSW,1/01/2028,70.4,forecast
solar,green,NSW,1/01/2028,10,forecast
wind,green,NSW,1/01/2028,10,forecast
baseload,black,QLD,1/01/2028,80.1,forecast
solar,black,QLD,1/01/2028,51.9,forecast
wind,black,QLD,1/01/2028,83.3,forecast
solar,green,QLD,1/01/2028,10,forecast
wind,green,QLD,1/01/2028,10,forecast
baseload,black,SA,1/01/2028,78.4,forecast
solar,black,SA,1/01/2028,60.9,forecast
wind,black,SA,1/01/2028,69.4,forecast
solar,green,SA,1/01/2028,10,forecast
wind,green,SA,1/01/2028,10,forecast
baseload,black,NSW,1/12/2027,74.4,forecast
solar,black,NSW,1/12/2027,49.4,forecast
wind,black,NSW,1/12/2027,74.7,forecast
solar,green,NSW,1/12/2027,10,forecast
wind,green,NSW,1/12/2027,10,forecast
baseload,black,QLD,1/12/2027,81,forecast
solar,black,QLD,1/12/2027,45.3,forecast
wind,black,QLD,1/12/2027,82.9,forecast
solar,green,QLD,1/12/2027,10,forecast
wind,green,QLD,1/12/2027,10,forecast
baseload,black,SA,1/12/2027,91.8,forecast
solar,black,SA,1/12/2027,61.3,forecast
wind,black,SA,1/12/2027,74.5,forecast
solar,green,SA,1/12/2027,10,forecast
wind,green,SA,1/12/2027,10,forecast
baseload,black,NSW,1/11/2027,78.7,forecast
solar,black,NSW,1/11/2027,46.1,forecast
wind,black,NSW,1/11/2027,76.9,forecast
solar,green,NSW,1/11/2027,10,forecast
wind,green,NSW,1/11/2027,10,forecast
baseload,black,QLD,1/11/2027,76.8,forecast
solar,black,QLD,1/11/2027,43,forecast
wind,black,QLD,1/11/2027,84.7,forecast
solar,green,QLD,1/11/2027,10,forecast
wind,green,QLD,1/11/2027,10,forecast
baseload,black,SA,1/11/2027,60.3,forecast
solar,black,SA,1/11/2027,27.8,forecast
wind,black,SA,1/11/2027,53.6,forecast
solar,green,SA,1/11/2027,10,forecast
wind,green,SA,1/11/2027,10,forecast
baseload,black,NSW,1/10/2027,83.1,forecast
solar,black,NSW,1/10/2027,48.9,forecast
wind,black,NSW,1/10/2027,82.3,forecast
solar,green,NSW,1/10/2027,10,forecast
wind,green,NSW,1/10/2027,10,forecast
baseload,black,QLD,1/10/2027,74.2,forecast
solar,black,QLD,1/10/2027,13.1,forecast
wind,black,QLD,1/10/2027,76.3,forecast
solar,green,QLD,1/10/2027,10,forecast
wind,green,QLD,1/10/2027,10,forecast
baseload,black,SA,1/10/2027,56.8,forecast
solar,black,SA,1/10/2027,17,forecast
wind,black,SA,1/10/2027,48.4,forecast
solar,green,SA,1/10/2027,10,forecast
wind,green,SA,1/10/2027,10,forecast
baseload,black,NSW,1/09/2027,94.2,forecast
solar,black,NSW,1/09/2027,47.6,forecast
wind,black,NSW,1/09/2027,95.2,forecast
solar,green,NSW,1/09/2027,10,forecast
wind,green,NSW,1/09/2027,10,forecast
baseload,black,QLD,1/09/2027,69.3,forecast
solar,black,QLD,1/09/2027,8.1,forecast
wind,black,QLD,1/09/2027,75,forecast
solar,green,QLD,1/09/2027,10,forecast
wind,green,QLD,1/09/2027,10,forecast
baseload,black,SA,1/09/2027,70.7,forecast
solar,black,SA,1/09/2027,30.3,forecast
wind,black,SA,1/09/2027,59,forecast
solar,green,SA,1/09/2027,10,forecast
wind,green,SA,1/09/2027,10,forecast
baseload,black,NSW,1/08/2027,113.8,forecast
solar,black,NSW,1/08/2027,73.3,forecast
wind,black,NSW,1/08/2027,108.3,forecast
solar,green,NSW,1/08/2027,10,forecast
wind,green,NSW,1/08/2027,10,forecast
baseload,black,QLD,1/08/2027,73,forecast
solar,black,QLD,1/08/2027,13.7,forecast
wind,black,QLD,1/08/2027,76.1,forecast
solar,green,QLD,1/08/2027,10,forecast
wind,green,QLD,1/08/2027,10,forecast
baseload,black,SA,1/08/2027,137.3,forecast
solar,black,SA,1/08/2027,102,forecast
wind,black,SA,1/08/2027,88.2,forecast
solar,green,SA,1/08/2027,10,forecast
wind,green,SA,1/08/2027,10,forecast
baseload,black,NSW,1/07/2027,151.4,forecast
solar,black,NSW,1/07/2027,67.8,forecast
wind,black,NSW,1/07/2027,129.1,forecast
solar,green,NSW,1/07/2027,10,forecast
wind,green,NSW,1/07/2027,10,forecast
baseload,black,QLD,1/07/2027,70.5,forecast
solar,black,QLD,1/07/2027,11.8,forecast
wind,black,QLD,1/07/2027,69.1,forecast
solar,green,QLD,1/07/2027,10,forecast
wind,green,QLD,1/07/2027,10,forecast
baseload,black,SA,1/07/2027,122.6,forecast
solar,black,SA,1/07/2027,78,forecast
wind,black,SA,1/07/2027,82.8,forecast
solar,green,SA,1/07/2027,10,forecast
wind,green,SA,1/07/2027,10,forecast
baseload,black,NSW,1/06/2027,126.6,forecast
solar,black,NSW,1/06/2027,82.6,forecast
wind,black,NSW,1/06/2027,115.5,forecast
solar,green,NSW,1/06/2027,10,forecast
wind,green,NSW,1/06/2027,10,forecast
baseload,black,QLD,1/06/2027,129.2,forecast
solar,black,QLD,1/06/2027,67.4,forecast
wind,black,QLD,1/06/2027,119.8,forecast
solar,green,QLD,1/06/2027,10,forecast
wind,green,QLD,1/06/2027,10,forecast
baseload,black,SA,1/06/2027,132.1,forecast
solar,black,SA,1/06/2027,108.4,forecast
wind,black,SA,1/06/2027,76.7,forecast
solar,green,SA,1/06/2027,10,forecast
wind,green,SA,1/06/2027,10,forecast
baseload,black,NSW,1/05/2027,79.8,forecast
solar,black,NSW,1/05/2027,31.3,forecast
wind,black,NSW,1/05/2027,78.7,forecast
solar,green,NSW,1/05/2027,10,forecast
wind,green,NSW,1/05/2027,10,forecast
baseload,black,QLD,1/05/2027,75.6,forecast
solar,black,QLD,1/05/2027,24,forecast
wind,black,QLD,1/05/2027,78.6,forecast
solar,green,QLD,1/05/2027,10,forecast
wind,green,QLD,1/05/2027,10,forecast
baseload,black,SA,1/05/2027,47.3,forecast
solar,black,SA,1/05/2027,15.6,forecast
wind,black,SA,1/05/2027,22.1,forecast
solar,green,SA,1/05/2027,10,forecast
wind,green,SA,1/05/2027,10,forecast
baseload,black,NSW,1/04/2027,83.6,forecast
solar,black,NSW,1/04/2027,40.3,forecast
wind,black,NSW,1/04/2027,81,forecast
solar,green,NSW,1/04/2027,10,forecast
wind,green,NSW,1/04/2027,10,forecast
baseload,black,QLD,1/04/2027,69.3,forecast
solar,black,QLD,1/04/2027,22.7,forecast
wind,black,QLD,1/04/2027,65,forecast
solar,green,QLD,1/04/2027,10,forecast
wind,green,QLD,1/04/2027,10,forecast
baseload,black,SA,1/04/2027,86.6,forecast
solar,black,SA,1/04/2027,52.5,forecast
wind,black,SA,1/04/2027,68,forecast
solar,green,SA,1/04/2027,10,forecast
wind,green,SA,1/04/2027,10,forecast
baseload,black,NSW,1/03/2027,93.6,forecast
solar,black,NSW,1/03/2027,66.6,forecast
wind,black,NSW,1/03/2027,93.3,forecast
solar,green,NSW,1/03/2027,10,forecast
wind,green,NSW,1/03/2027,10,forecast
baseload,black,QLD,1/03/2027,95.1,forecast
solar,black,QLD,1/03/2027,55.8,forecast
wind,black,QLD,1/03/2027,101.6,forecast
solar,green,QLD,1/03/2027,10,forecast
wind,green,QLD,1/03/2027,10,forecast
baseload,black,SA,1/03/2027,138.4,forecast
solar,black,SA,1/03/2027,96.5,forecast
wind,black,SA,1/03/2027,101.5,forecast
solar,green,SA,1/03/2027,10,forecast
wind,green,SA,1/03/2027,10,forecast
baseload,black,NSW,1/02/2027,69.5,forecast
solar,black,NSW,1/02/2027,43.8,forecast
wind,black,NSW,1/02/2027,69.3,forecast
solar,green,NSW,1/02/2027,10,forecast
wind,green,NSW,1/02/2027,10,forecast
baseload,black,QLD,1/02/2027,68.5,forecast
solar,black,QLD,1/02/2027,33.8,forecast
wind,black,QLD,1/02/2027,65.4,forecast
solar,green,QLD,1/02/2027,10,forecast
wind,green,QLD,1/02/2027,10,forecast
baseload,black,SA,1/02/2027,63,forecast
solar,black,SA,1/02/2027,43.7,forecast
wind,black,SA,1/02/2027,51.6,forecast
solar,green,SA,1/02/2027,10,forecast
wind,green,SA,1/02/2027,10,forecast
baseload,black,NSW,1/01/2027,70.1,forecast
solar,black,NSW,1/01/2027,41.8,forecast
wind,black,NSW,1/01/2027,66.2,forecast
solar,green,NSW,1/01/2027,10,forecast
wind,green,NSW,1/01/2027,10,forecast
baseload,black,QLD,1/01/2027,82.9,forecast
solar,black,QLD,1/01/2027,56.7,forecast
wind,black,QLD,1/01/2027,85,forecast
solar,green,QLD,1/01/2027,10,forecast
wind,green,QLD,1/01/2027,10,forecast
baseload,black,SA,1/01/2027,74.2,forecast
solar,black,SA,1/01/2027,50.5,forecast
wind,black,SA,1/01/2027,56.2,forecast
solar,green,SA,1/01/2027,10,forecast
wind,green,SA,1/01/2027,10,forecast
baseload,black,NSW,1/12/2026,73.1,forecast
solar,black,NSW,1/12/2026,46.5,forecast
wind,black,NSW,1/12/2026,74.1,forecast
solar,green,NSW,1/12/2026,10,forecast
wind,green,NSW,1/12/2026,10,forecast
baseload,black,QLD,1/12/2026,84.6,forecast
solar,black,QLD,1/12/2026,41.6,forecast
wind,black,QLD,1/12/2026,88,forecast
solar,green,QLD,1/12/2026,10,forecast
wind,green,QLD,1/12/2026,10,forecast
baseload,black,SA,1/12/2026,124.4,forecast
solar,black,SA,1/12/2026,97.3,forecast
wind,black,SA,1/12/2026,81.1,forecast
solar,green,SA,1/12/2026,10,forecast
wind,green,SA,1/12/2026,10,forecast
baseload,black,NSW,1/11/2026,73.2,forecast
solar,black,NSW,1/11/2026,39,forecast
wind,black,NSW,1/11/2026,73.2,forecast
solar,green,NSW,1/11/2026,10,forecast
wind,green,NSW,1/11/2026,10,forecast
baseload,black,QLD,1/11/2026,74.1,forecast
solar,black,QLD,1/11/2026,37.5,forecast
wind,black,QLD,1/11/2026,81.8,forecast
solar,green,QLD,1/11/2026,10,forecast
wind,green,QLD,1/11/2026,10,forecast
baseload,black,SA,1/11/2026,48.3,forecast
solar,black,SA,1/11/2026,17.3,forecast
wind,black,SA,1/11/2026,30.8,forecast
solar,green,SA,1/11/2026,10,forecast
wind,green,SA,1/11/2026,10,forecast
baseload,black,NSW,1/10/2026,82.5,forecast
solar,black,NSW,1/10/2026,41.9,forecast
wind,black,NSW,1/10/2026,84.1,forecast
solar,green,NSW,1/10/2026,10,forecast
wind,green,NSW,1/10/2026,10,forecast
baseload,black,QLD,1/10/2026,66.4,forecast
solar,black,QLD,1/10/2026,10.6,forecast
wind,black,QLD,1/10/2026,73.3,forecast
solar,green,QLD,1/10/2026,10,forecast
wind,green,QLD,1/10/2026,10,forecast
baseload,black,SA,1/10/2026,50.4,forecast
solar,black,SA,1/10/2026,19.4,forecast
wind,black,SA,1/10/2026,30.4,forecast
solar,green,SA,1/10/2026,10,forecast
wind,green,SA,1/10/2026,10,forecast
baseload,black,NSW,1/09/2026,91.8,forecast
solar,black,NSW,1/09/2026,41.2,forecast
wind,black,NSW,1/09/2026,90.5,forecast
solar,green,NSW,1/09/2026,10,forecast
wind,green,NSW,1/09/2026,10,forecast
baseload,black,QLD,1/09/2026,70.6,forecast
solar,black,QLD,1/09/2026,2.2,forecast
wind,black,QLD,1/09/2026,76.4,forecast
solar,green,QLD,1/09/2026,10,forecast
wind,green,QLD,1/09/2026,10,forecast
baseload,black,SA,1/09/2026,74.5,forecast
solar,black,SA,1/09/2026,31.8,forecast
wind,black,SA,1/09/2026,49.5,forecast
solar,green,SA,1/09/2026,10,forecast
wind,green,SA,1/09/2026,10,forecast
baseload,black,NSW,1/08/2026,119,forecast
solar,black,NSW,1/08/2026,65.9,forecast
wind,black,NSW,1/08/2026,106.4,forecast
solar,green,NSW,1/08/2026,10,forecast
wind,green,NSW,1/08/2026,10,forecast
baseload,black,QLD,1/08/2026,77.3,forecast
solar,black,QLD,1/08/2026,9.3,forecast
wind,black,QLD,1/08/2026,81.9,forecast
solar,green,QLD,1/08/2026,10,forecast
wind,green,QLD,1/08/2026,10,forecast
baseload,black,SA,1/08/2026,118.8,forecast
solar,black,SA,1/08/2026,68.9,forecast
wind,black,SA,1/08/2026,59.2,forecast
solar,green,SA,1/08/2026,10,forecast
wind,green,SA,1/08/2026,10,forecast
baseload,black,NSW,1/07/2026,131.3,forecast
solar,black,NSW,1/07/2026,59.4,forecast
wind,black,NSW,1/07/2026,120.7,forecast
solar,green,NSW,1/07/2026,10,forecast
wind,green,NSW,1/07/2026,10,forecast
baseload,black,QLD,1/07/2026,82.7,forecast
solar,black,QLD,1/07/2026,12.4,forecast
wind,black,QLD,1/07/2026,79.4,forecast
solar,green,QLD,1/07/2026,10,forecast
wind,green,QLD,1/07/2026,10,forecast
baseload,black,SA,1/07/2026,143.9,forecast
solar,black,SA,1/07/2026,103.7,forecast
wind,black,SA,1/07/2026,70.6,forecast
solar,green,SA,1/07/2026,10,forecast
wind,green,SA,1/07/2026,10,forecast
baseload,black,NSW,1/06/2026,148.2,forecast
solar,black,NSW,1/06/2026,105.8,forecast
wind,black,NSW,1/06/2026,139.3,forecast
solar,green,NSW,1/06/2026,10,forecast
wind,green,NSW,1/06/2026,10,forecast
baseload,black,QLD,1/06/2026,121.5,forecast
solar,black,QLD,1/06/2026,70.2,forecast
wind,black,QLD,1/06/2026,115.5,forecast
solar,green,QLD,1/06/2026,10,forecast
wind,green,QLD,1/06/2026,10,forecast
baseload,black,SA,1/06/2026,85.6,forecast
solar,black,SA,1/06/2026,61.5,forecast
wind,black,SA,1/06/2026,50.3,forecast
solar,green,SA,1/06/2026,10,forecast
wind,green,SA,1/06/2026,10,forecast
baseload,black,NSW,1/05/2026,87.3,forecast
solar,black,NSW,1/05/2026,31.4,forecast
wind,black,NSW,1/05/2026,87.2,forecast
solar,green,NSW,1/05/2026,10,forecast
wind,green,NSW,1/05/2026,10,forecast
baseload,black,QLD,1/05/2026,85.8,forecast
solar,black,QLD,1/05/2026,32.6,forecast
wind,black,QLD,1/05/2026,87.8,forecast
solar,green,QLD,1/05/2026,10,forecast
wind,green,QLD,1/05/2026,10,forecast
baseload,black,SA,1/05/2026,50.6,forecast
solar,black,SA,1/05/2026,6.1,forecast
wind,black,SA,1/05/2026,22.6,forecast
solar,green,SA,1/05/2026,10,forecast
wind,green,SA,1/05/2026,10,forecast
baseload,black,NSW,1/04/2026,83.8,forecast
solar,black,NSW,1/04/2026,36.7,forecast
wind,black,NSW,1/04/2026,85.5,forecast
solar,green,NSW,1/04/2026,10,forecast
wind,green,NSW,1/04/2026,10,forecast
baseload,black,QLD,1/04/2026,79.9,forecast
solar,black,QLD,1/04/2026,31.8,forecast
wind,black,QLD,1/04/2026,76.6,forecast
solar,green,QLD,1/04/2026,10,forecast
wind,green,QLD,1/04/2026,10,forecast
baseload,black,SA,1/04/2026,81.9,forecast
solar,black,SA,1/04/2026,45.7,forecast
wind,black,SA,1/04/2026,63.1,forecast
solar,green,SA,1/04/2026,10,forecast
wind,green,SA,1/04/2026,10,forecast
baseload,black,NSW,1/03/2026,106.2,forecast
solar,black,NSW,1/03/2026,91.5,forecast
wind,black,NSW,1/03/2026,103.6,forecast
solar,green,NSW,1/03/2026,10,forecast
wind,green,NSW,1/03/2026,10,forecast
baseload,black,QLD,1/03/2026,106.4,forecast
solar,black,QLD,1/03/2026,64.4,forecast
wind,black,QLD,1/03/2026,116.4,forecast
solar,green,QLD,1/03/2026,10,forecast
wind,green,QLD,1/03/2026,10,forecast
baseload,black,SA,1/03/2026,122.1,forecast
solar,black,SA,1/03/2026,103.3,forecast
wind,black,SA,1/03/2026,95.2,forecast
solar,green,SA,1/03/2026,10,forecast
wind,green,SA,1/03/2026,10,forecast
baseload,black,NSW,1/02/2026,86.6,forecast
solar,black,NSW,1/02/2026,55.9,forecast
wind,black,NSW,1/02/2026,87.8,forecast
solar,green,NSW,1/02/2026,10,forecast
wind,green,NSW,1/02/2026,10,forecast
baseload,black,QLD,1/02/2026,103.5,forecast
solar,black,QLD,1/02/2026,56.5,forecast
wind,black,QLD,1/02/2026,103.5,forecast
solar,green,QLD,1/02/2026,10,forecast
wind,green,QLD,1/02/2026,10,forecast
baseload,black,SA,1/02/2026,60.3,forecast
solar,black,SA,1/02/2026,37.4,forecast
wind,black,SA,1/02/2026,48.8,forecast
solar,green,SA,1/02/2026,10,forecast
wind,green,SA,1/02/2026,10,forecast
baseload,black,NSW,1/01/2026,122.5,forecast
solar,black,NSW,1/01/2026,58.1,forecast
wind,black,NSW,1/01/2026,98.4,forecast
solar,green,NSW,1/01/2026,10,forecast
wind,green,NSW,1/01/2026,10,forecast
baseload,black,QLD,1/01/2026,102.2,forecast
solar,black,QLD,1/01/2026,59.9,forecast
wind,black,QLD,1/01/2026,108.7,forecast
solar,green,QLD,1/01/2026,10,forecast
wind,green,QLD,1/01/2026,10,forecast
baseload,black,SA,1/01/2026,76.5,forecast
solar,black,SA,1/01/2026,51.3,forecast
wind,black,SA,1/01/2026,55.2,forecast
solar,green,SA,1/01/2026,10,forecast
wind,green,SA,1/01/2026,10,forecast
baseload,black,NSW,1/12/2025,82,forecast
solar,black,NSW,1/12/2025,51.8,forecast
wind,black,NSW,1/12/2025,84.8,forecast
solar,green,NSW,1/12/2025,10,forecast
wind,green,NSW,1/12/2025,10,forecast
baseload,black,QLD,1/12/2025,91.9,forecast
solar,black,QLD,1/12/2025,57.4,forecast
wind,black,QLD,1/12/2025,97.2,forecast
solar,green,QLD,1/12/2025,10,forecast
